event_id,customer_id,product_id,event_ts,event_type,units
161,233,1,2024-01-28 00:15:00,api_call,419
162,170,1,2023-08-28 06:28:00,alert_fired,223
163,318,5,2024-04-02 23:13:00,export,318
164,221,1,2024-09-17 04:43:00,export,420
165,170,5,2024-02-02 00:10:00,login,183
166,304,5,2024-10-13 15:02:00,dashboard_view,120
167,116,5,2023-12-05 06:04:00,api_call,257
168,278,1,2023-09-07 21:24:00,report_run,25
169,19,5,2023-11-16 09:50:00,alert_fired,286
170,225,1,2024-06-02 12:15:00,dashboard_view,426
171,300,5,2024-07-05 01:35:00,dashboard_view,39
172,146,2,2024-12-14 23:17:00,dashboard_view,253
173,219,4,2024-09-02 03:41:00,api_call,264
174,52,5,2024-12-16 10:02:00,report_run,492
175,244,1,2024-02-27 22:37:00,alert_fired,461
176,25,3,2024-11-01 18:44:00,api_call,100
177,261,3,2024-12-15 12:01:00,export,403
178,114,1,2023-08-11 19:23:00,alert_fired,387
179,171,4,2023-09-07 17:18:00,api_call,421
180,86,4,2024-03-13 12:54:00,alert_fired,372
181,193,2,2024-01-13 06:04:00,export,494
182,187,2,2024-05-28 02:44:00,report_run,243
183,238,4,2024-05-01 03:24:00,login,263
184,75,1,2023-11-05 22:18:00,api_call,80
185,110,4,2024-07-18 18:10:00,alert_fired,109
186,218,2,2023-10-17 04:15:00,dashboard_view,232
187,167,4,2024-11-22 13:34:00,export,409
188,332,4,2024-02-11 12:44:00,dashboard_view,146
189,91,2,2023-10-27 06:49:00,export,394
190,58,1,2024-10-10 07:14:00,api_call,243
191,190,1,2024-02-05 03:01:00,alert_fired,33
192,329,5,2024-12-11 15:07:00,alert_fired,408
193,129,2,2024-10-21 11:02:00,alert_fired,442
194,156,3,2023-07-28 15:18:00,dashboard_view,102
195,193,2,2023-09-19 20:51:00,login,69
196,313,1,2024-10-14 03:35:00,api_call,302
197,268,3,2024-10-22 03:42:00,alert_fired,388
198,295,2,2024-06-16 05:21:00,report_run,305
199,134,5,2024-12-16 11:18:00,alert_fired,317
200,248,3,2024-09-11 03:34:00,report_run,98
201,10,3,2024-03-28 04:47:00,report_run,220
202,131,4,2024-05-04 11:05:00,report_run,306
203,197,1,2024-01-08 02:17:00,dashboard_view,28
204,216,5,2024-06-11 01:55:00,export,391
205,134,3,2024-04-01 14:03:00,login,234
206,37,2,2024-07-25 03:51:00,export,386
207,339,4,2023-10-22 01:17:00,export,126
208,3,4,2023-10-01 10:34:00,login,424
209,40,5,2024-11-09 11:54:00,dashboard_view,129
210,115,3,2024-11-27 09:38:00,export,225
211,222,1,2023-11-15 20:18:00,export,272
212,33,2,2024-05-10 15:57:00,report_run,292
213,134,2,2023-09-23 21:23:00,api_call,113
214,17,2,2024-06-28 16:51:00,report_run,323
215,185,1,2024-05-17 19:27:00,export,422
216,226,3,2024-12-05 11:11:00,login,461
217,297,3,2024-04-26 04:59:00,login,368
218,94,4,2024-10-27 09:36:00,export,306
219,141,1,2024-11-25 07:16:00,api_call,337
220,335,3,2024-02-03 01:04:00,api_call,248
221,48,5,2024-10-25 02:40:00,export,39
222,263,5,2024-09-20 12:33:00,dashboard_view,389
223,321,3,2024-02-02 21:07:00,login,289
224,260,5,2023-10-13 15:07:00,alert_fired,472
225,16,2,2023-09-10 14:18:00,login,213
226,104,2,2023-11-01 01:51:00,login,322
227,194,3,2024-01-16 11:02:00,api_call,2
228,154,3,2024-08-11 18:58:00,export,429
229,16,1,2024-11-13 23:22:00,report_run,176
230,23,5,2024-10-19 10:45:00,alert_fired,94
231,313,2,2024-11-28 12:45:00,login,137
232,100,3,2024-03-19 03:54:00,dashboard_view,454
233,221,5,2024-11-26 07:09:00,alert_fired,386
234,180,3,2024-05-28 07:42:00,dashboard_view,340
235,249,2,2024-01-01 08:50:00,dashboard_view,247
236,131,2,2024-05-06 06:32:00,api_call,442
237,171,1,2024-09-05 06:04:00,alert_fired,460
238,135,3,2024-12-24 05:39:00,login,285
239,9,2,2023-10-14 17:16:00,api_call,484
240,19,5,2024-07-20 19:03:00,api_call,288
241,271,3,2024-02-28 04:40:00,login,174
242,35,4,2024-12-06 21:04:00,alert_fired,185
243,55,1,2024-12-01 02:08:00,alert_fired,456
244,26,4,2023-11-12 12:13:00,export,304
245,53,3,2023-09-26 18:16:00,login,267
246,300,3,2024-01-07 14:56:00,api_call,170
247,330,3,2024-11-22 06:30:00,report_run,218
248,107,5,2024-06-04 09:11:00,login,196
249,230,5,2024-10-03 12:11:00,login,352
250,223,2,2024-03-05 10:55:00,login,268
251,120,3,2023-11-19 03:34:00,api_call,408
252,294,4,2023-11-28 17:46:00,report_run,428
253,120,3,2023-12-28 06:29:00,login,342
254,185,1,2024-01-28 18:00:00,alert_fired,249
255,174,2,2024-06-28 16:48:00,report_run,127
256,74,3,2024-12-11 02:54:00,api_call,264
257,152,2,2024-03-17 13:37:00,alert_fired,438
258,124,5,2024-09-10 22:53:00,report_run,180
259,291,5,2024-11-15 06:47:00,api_call,124
260,316,5,2024-01-16 15:39:00,api_call,499
261,262,1,2024-07-14 08:40:00,export,364
262,222,4,2024-03-25 07:47:00,export,64
263,328,4,2024-10-21 08:10:00,report_run,134
264,48,4,2024-07-15 02:54:00,api_call,459
265,94,4,2024-11-11 17:26:00,dashboard_view,400
266,220,4,2023-11-27 21:24:00,export,356
267,119,3,2024-04-23 01:01:00,report_run,75
268,116,2,2023-09-13 02:04:00,dashboard_view,334
269,46,4,2024-02-19 12:32:00,api_call,440
270,119,3,2024-03-02 11:34:00,api_call,468
271,98,4,2024-11-04 00:51:00,dashboard_view,73
272,174,1,2024-10-16 19:15:00,login,375
273,235,1,2024-05-03 16:28:00,alert_fired,445
274,29,3,2023-09-28 18:57:00,export,468
275,147,2,2024-04-28 09:55:00,report_run,181
276,167,4,2024-06-15 07:37:00,login,451
277,257,3,2024-08-22 10:39:00,export,35
278,193,5,2024-09-28 02:40:00,dashboard_view,408
279,247,5,2024-12-27 22:25:00,alert_fired,188
280,86,2,2024-06-15 16:37:00,dashboard_view,436
281,9,2,2023-09-13 23:52:00,export,187
282,219,5,2024-08-08 12:37:00,alert_fired,186
283,168,2,2023-10-05 07:10:00,login,180
284,289,3,2024-03-28 18:56:00,report_run,294
285,144,5,2023-11-15 08:29:00,alert_fired,479
286,132,2,2024-02-01 13:03:00,api_call,368
287,6,1,2024-02-12 20:10:00,dashboard_view,214
288,240,1,2023-07-15 18:40:00,report_run,297
289,325,2,2023-08-23 23:00:00,report_run,321
290,323,3,2024-08-10 11:09:00,report_run,323
291,51,5,2024-11-22 15:50:00,dashboard_view,155
292,59,1,2024-09-08 01:51:00,alert_fired,262
293,24,2,2023-10-17 15:05:00,export,417
294,40,3,2024-08-15 12:00:00,login,416
295,12,4,2024-08-02 04:16:00,alert_fired,454
296,25,4,2023-10-13 11:08:00,login,190
297,142,5,2024-11-27 15:08:00,api_call,312
298,1,4,2023-09-25 05:53:00,report_run,124
299,305,4,2023-07-27 13:55:00,login,396
300,214,5,2024-07-25 06:00:00,export,34
301,331,1,2024-05-19 08:24:00,api_call,213
302,279,4,2024-02-01 20:17:00,report_run,253
303,340,5,2023-12-27 12:54:00,alert_fired,235
304,78,4,2024-02-10 13:37:00,export,483
305,84,2,2024-08-05 08:22:00,login,346
306,166,4,2024-10-27 00:52:00,export,58
307,173,2,2024-03-16 02:43:00,report_run,260
308,247,2,2024-06-05 09:25:00,dashboard_view,27
309,52,2,2024-02-17 12:11:00,api_call,275
310,3,2,2024-01-09 09:22:00,dashboard_view,412
311,87,4,2024-04-28 10:18:00,alert_fired,80
312,277,5,2024-05-20 00:32:00,alert_fired,117
313,116,5,2024-12-10 07:39:00,api_call,2
314,207,2,2024-08-13 04:31:00,login,308
315,168,5,2024-11-16 12:23:00,alert_fired,277
316,7,4,2024-07-10 04:54:00,api_call,180
317,315,5,2024-07-09 18:48:00,export,132
318,325,5,2024-12-05 07:40:00,api_call,238
319,209,2,2024-10-07 12:38:00,dashboard_view,18
320,192,1,2024-08-18 23:27:00,export,58
321,259,1,2024-03-15 22:35:00,report_run,98
322,291,4,2024-02-25 01:53:00,login,129
323,32,3,2023-11-18 14:11:00,dashboard_view,381
324,75,2,2023-10-28 21:58:00,alert_fired,161
325,257,5,2024-10-27 13:21:00,report_run,155
326,120,5,2024-07-23 18:36:00,login,207
327,195,5,2024-12-03 15:34:00,report_run,160
328,319,2,2024-07-15 18:56:00,login,290
329,107,4,2024-03-25 21:38:00,export,454
330,6,3,2023-12-28 16:04:00,api_call,49
331,29,5,2024-05-04 10:48:00,export,94
332,75,5,2024-10-09 10:04:00,export,473
333,255,1,2024-07-23 18:50:00,login,112
334,168,5,2024-05-16 08:58:00,export,267
335,24,3,2024-05-27 16:04:00,alert_fired,76
336,295,1,2024-10-11 05:55:00,dashboard_view,452
337,171,3,2024-12-02 14:55:00,export,467
338,320,4,2024-04-21 22:46:00,dashboard_view,70
339,282,3,2024-11-23 20:38:00,report_run,423
340,235,5,2023-11-27 22:17:00,export,470
341,274,3,2023-12-28 14:27:00,login,65
342,46,3,2024-12-17 07:23:00,login,318
343,147,4,2024-10-10 17:25:00,alert_fired,435
344,137,5,2024-08-28 21:53:00,dashboard_view,172
345,128,4,2023-11-11 16:50:00,login,469
346,309,1,2024-06-27 13:28:00,report_run,53
347,178,4,2024-06-14 12:35:00,report_run,445
348,9,3,2023-12-16 15:54:00,alert_fired,43
349,61,4,2024-12-06 22:16:00,login,409
350,172,3,2023-07-11 02:54:00,dashboard_view,163
351,327,5,2024-10-05 08:57:00,report_run,88
352,68,1,2024-07-11 15:10:00,alert_fired,293
353,179,3,2024-03-16 17:47:00,export,281
354,264,1,2023-11-28 02:41:00,login,355
355,275,5,2024-08-10 10:13:00,report_run,295
356,227,1,2024-10-12 01:22:00,dashboard_view,204
357,108,2,2024-11-04 13:38:00,export,500
358,290,3,2024-12-23 19:10:00,export,74
359,302,1,2024-08-28 19:41:00,login,354
360,57,1,2024-12-24 11:48:00,api_call,359
361,259,4,2024-10-21 18:09:00,dashboard_view,48
362,274,5,2024-10-25 20:01:00,export,409
363,38,3,2024-12-06 04:15:00,report_run,144
364,236,3,2024-09-28 13:49:00,api_call,138
365,200,2,2023-07-22 22:57:00,login,230
366,53,4,2023-12-18 06:46:00,api_call,347
367,175,2,2024-06-28 09:58:00,report_run,447
368,121,1,2024-09-28 01:26:00,login,185
369,70,1,2024-08-28 08:27:00,api_call,75
370,249,1,2024-03-02 01:14:00,dashboard_view,37
371,254,4,2024-11-26 06:09:00,report_run,332
372,194,5,2024-07-11 22:44:00,export,265
373,211,1,2024-10-03 18:13:00,report_run,80
374,232,3,2024-05-10 08:40:00,api_call,40
375,237,5,2023-10-05 08:09:00,report_run,338
376,340,4,2024-05-02 11:51:00,dashboard_view,128
377,179,4,2024-07-23 09:41:00,dashboard_view,209
378,43,3,2024-12-21 21:20:00,login,222
379,167,1,2024-02-05 19:40:00,dashboard_view,494
380,157,3,2024-12-21 07:25:00,alert_fired,86
381,273,4,2024-04-11 08:55:00,alert_fired,42
382,74,1,2024-04-20 16:05:00,dashboard_view,394
383,324,2,2024-01-27 21:45:00,login,148
384,233,2,2024-10-09 12:37:00,alert_fired,411
385,196,2,2024-02-27 21:23:00,api_call,298
386,239,2,2024-07-21 11:15:00,report_run,111
387,190,3,2024-03-16 16:18:00,dashboard_view,381
388,304,1,2024-02-28 23:02:00,report_run,11
389,22,5,2023-07-25 10:34:00,login,343
390,191,2,2024-05-28 02:27:00,report_run,443
391,156,4,2024-10-18 08:25:00,export,339
392,250,2,2023-12-18 20:12:00,dashboard_view,266
393,192,3,2023-10-04 11:00:00,api_call,500
394,339,4,2024-07-11 10:30:00,dashboard_view,345
395,170,2,2024-01-01 18:59:00,report_run,270
396,16,2,2024-09-08 13:18:00,login,50
397,150,1,2024-09-17 18:22:00,api_call,24
398,61,3,2024-02-12 08:04:00,alert_fired,241
399,283,4,2024-12-28 13:38:00,alert_fired,261
400,65,5,2024-01-10 16:52:00,login,415
401,204,2,2023-11-27 02:52:00,api_call,122
402,340,1,2024-09-09 10:37:00,login,367
403,77,2,2023-12-04 22:51:00,alert_fired,52
404,59,3,2024-08-05 18:44:00,alert_fired,190
405,264,2,2024-10-04 04:19:00,report_run,375
406,300,5,2024-07-22 12:49:00,login,254
407,16,1,2023-11-18 07:03:00,dashboard_view,331
408,12,5,2024-11-06 12:10:00,api_call,87
409,54,5,2024-06-14 17:16:00,dashboard_view,37
410,183,5,2024-08-13 03:15:00,report_run,450
411,216,4,2024-02-14 10:19:00,alert_fired,231
412,224,4,2023-11-03 00:54:00,alert_fired,65
413,95,2,2024-01-06 13:50:00,export,42
414,128,3,2024-12-09 05:17:00,login,330
415,292,2,2023-07-02 04:21:00,dashboard_view,265
416,59,1,2024-03-21 16:45:00,report_run,208
417,107,1,2024-11-24 07:31:00,api_call,180
418,194,2,2024-09-20 12:41:00,export,367
419,2,1,2024-08-20 10:33:00,export,209
420,143,3,2024-08-01 18:53:00,alert_fired,192
421,207,1,2024-11-22 11:14:00,export,209
422,88,5,2023-10-07 03:05:00,dashboard_view,90
423,232,2,2024-12-06 17:03:00,export,268
424,163,3,2024-07-13 01:42:00,alert_fired,205
425,301,1,2024-10-11 23:37:00,dashboard_view,209
426,36,1,2024-03-25 02:05:00,login,483
427,54,2,2024-04-07 06:43:00,login,470
428,207,5,2024-04-20 08:44:00,export,87
429,230,1,2024-04-06 03:52:00,dashboard_view,125
430,149,2,2024-06-25 21:14:00,export,184
431,268,3,2023-11-28 05:41:00,api_call,484
432,74,1,2024-02-17 15:29:00,report_run,259
433,189,4,2023-08-11 22:05:00,api_call,176
434,72,4,2024-04-27 16:56:00,login,304
435,178,5,2024-02-11 09:37:00,api_call,139
436,179,4,2024-09-26 10:36:00,export,396
437,327,2,2023-11-28 02:29:00,report_run,251
438,73,2,2024-09-07 06:25:00,dashboard_view,361
439,43,3,2024-04-16 04:24:00,login,161
440,6,1,2024-12-20 01:47:00,dashboard_view,52
441,244,3,2024-08-28 09:33:00,alert_fired,40
442,243,3,2024-01-08 23:11:00,export,89
443,62,3,2023-07-28 06:26:00,report_run,410
444,60,4,2023-11-17 10:18:00,login,415
445,335,1,2023-10-24 22:51:00,login,352
446,239,5,2024-12-25 13:30:00,export,194
447,157,1,2024-08-10 14:11:00,dashboard_view,95
448,322,3,2023-07-10 16:13:00,api_call,230
449,86,4,2023-11-03 14:32:00,dashboard_view,396
450,223,3,2024-12-13 09:11:00,login,70
451,76,3,2024-07-23 12:33:00,report_run,465
452,259,1,2023-10-20 06:34:00,report_run,233
453,247,4,2024-12-12 22:11:00,alert_fired,299
454,136,1,2023-10-14 16:45:00,dashboard_view,186
455,184,3,2023-11-03 22:55:00,alert_fired,454
456,147,2,2024-03-10 08:58:00,report_run,155
457,255,4,2024-12-23 06:00:00,alert_fired,20
458,24,2,2024-06-02 10:28:00,login,401
459,41,4,2024-09-13 12:07:00,report_run,132
460,44,2,2023-10-11 17:05:00,dashboard_view,415
461,142,3,2024-03-27 05:33:00,alert_fired,251
462,278,2,2024-09-23 04:16:00,dashboard_view,263
463,265,5,2024-09-18 01:44:00,export,266
464,32,1,2024-08-03 03:35:00,login,207
465,20,2,2024-10-28 05:16:00,export,414
466,73,2,2024-07-09 21:48:00,alert_fired,252
467,139,3,2024-08-23 18:43:00,login,16
468,120,1,2024-03-08 21:12:00,api_call,463
469,103,1,2024-05-23 18:13:00,export,269
470,300,3,2024-06-03 18:37:00,alert_fired,100
471,3,5,2024-12-24 17:59:00,report_run,412
472,336,4,2023-10-28 05:46:00,login,367
473,302,2,2024-12-09 07:35:00,dashboard_view,397
474,307,1,2024-07-01 08:05:00,api_call,400
475,76,3,2024-10-13 04:10:00,export,211
476,10,5,2023-09-03 14:30:00,alert_fired,265
477,289,3,2023-12-19 19:31:00,api_call,73
478,274,4,2024-11-28 03:24:00,alert_fired,18
479,316,3,2024-12-16 11:47:00,dashboard_view,339
480,133,3,2024-06-13 09:30:00,alert_fired,452
481,182,2,2024-03-02 02:49:00,export,471
482,119,2,2024-03-06 12:22:00,export,324
483,32,4,2024-05-05 16:50:00,api_call,391
484,55,4,2024-07-12 11:14:00,api_call,203
485,190,1,2024-12-16 12:41:00,report_run,65
486,155,2,2024-09-28 05:39:00,api_call,76
487,315,1,2024-10-27 02:38:00,report_run,272
488,122,2,2024-05-02 12:52:00,alert_fired,185
489,52,4,2024-11-27 07:21:00,login,379
490,56,1,2024-01-08 22:43:00,report_run,26
491,55,5,2024-03-11 10:55:00,report_run,305
492,115,5,2023-08-08 05:44:00,export,337
493,66,5,2024-05-28 00:42:00,alert_fired,392
494,269,4,2024-01-05 21:30:00,export,243
495,92,1,2024-01-22 19:57:00,report_run,376
496,221,1,2023-10-08 10:37:00,alert_fired,108
497,35,1,2024-08-08 23:12:00,login,384
498,88,5,2023-10-13 16:47:00,alert_fired,321
499,303,4,2023-08-11 17:38:00,alert_fired,174
500,37,3,2024-08-27 08:30:00,report_run,137
501,330,4,2024-04-08 02:12:00,report_run,348
502,42,1,2024-08-12 23:25:00,dashboard_view,485
503,49,3,2024-03-01 15:16:00,report_run,215
504,158,1,2024-05-22 12:58:00,report_run,57
505,290,4,2024-01-15 19:04:00,login,20
506,214,4,2024-03-12 21:28:00,alert_fired,182
507,262,3,2024-11-26 17:52:00,alert_fired,45
508,183,1,2023-07-15 21:37:00,alert_fired,257
509,209,4,2023-09-22 21:07:00,report_run,186
510,337,1,2024-12-18 12:13:00,alert_fired,88
511,331,1,2024-06-15 02:31:00,export,154
512,32,5,2024-06-07 18:44:00,dashboard_view,381
513,117,4,2023-12-17 04:39:00,export,9
514,218,1,2024-12-12 12:39:00,dashboard_view,474
515,179,4,2024-01-28 15:46:00,alert_fired,167
516,274,3,2024-08-12 00:33:00,api_call,76
517,219,5,2024-10-04 07:44:00,login,30
518,164,4,2024-03-24 02:38:00,alert_fired,267
519,111,5,2024-11-06 04:57:00,export,488
520,96,5,2024-08-12 21:58:00,alert_fired,5
521,102,4,2024-11-20 06:43:00,export,47
522,327,5,2024-10-21 17:40:00,export,179
523,254,2,2024-12-13 21:18:00,report_run,483
524,339,5,2024-05-03 14:38:00,export,216
525,89,4,2024-05-08 23:21:00,login,53
526,324,4,2024-05-04 00:08:00,report_run,81
527,110,3,2023-11-22 19:43:00,login,441
528,203,3,2024-10-14 18:20:00,alert_fired,31
529,270,5,2024-11-12 17:31:00,dashboard_view,228
530,195,2,2023-11-28 06:18:00,dashboard_view,8
531,60,4,2024-10-13 12:20:00,report_run,17
532,226,2,2024-11-12 16:39:00,login,325
533,301,1,2023-12-17 12:54:00,alert_fired,229
534,158,4,2024-03-11 00:36:00,export,60
535,204,1,2024-01-26 05:31:00,report_run,360
536,11,1,2024-07-12 23:11:00,alert_fired,433
537,97,4,2023-11-20 02:33:00,dashboard_view,481
538,183,1,2024-06-21 13:59:00,api_call,283
539,172,5,2024-10-12 06:29:00,dashboard_view,73
540,125,2,2024-10-02 12:30:00,report_run,309
541,336,5,2024-06-25 05:33:00,alert_fired,492
542,325,4,2024-12-10 10:58:00,export,230
543,258,3,2024-12-09 01:54:00,api_call,126
544,306,4,2024-03-02 11:34:00,alert_fired,392
545,52,3,2024-08-24 04:55:00,alert_fired,29
546,72,3,2024-08-16 20:36:00,login,215
547,243,1,2023-11-28 18:20:00,export,60
548,88,4,2023-09-02 11:46:00,export,296
549,329,4,2023-12-12 12:26:00,api_call,426
550,102,1,2023-12-06 02:45:00,report_run,420
551,183,4,2024-01-22 03:32:00,alert_fired,456
552,218,3,2024-01-09 23:49:00,export,5
553,230,5,2024-06-12 05:29:00,export,77
554,124,1,2023-07-23 11:11:00,login,254
